seq_id,print_id,tile_id,saturated,centroids
615,SI266220200309225433,7,3269,"[{""x"": 20.260223048327138, ""y"": 142.86988847583643, ""count"": 269}, {""x"": 246.60714285714286, ""y"": 103.96428571428571, ""count"": 28}, {""x"": 399.6666666666667, ""y"": 102.66666666666667, ""count"": 12}, {""x"": 277.625, ""y"": 124.625, ""count"": 8}, {""x"": 407.0702875399361, ""y"": 169.0255591054313, ""count"": 313}, {""x"": 270.32, ""y"": 159.76, ""count"": 50}, {""x"": 137.72, ""y"": 194.6, ""count"": 25}]"
616,SI266220200309225433,8,0,"[{""x"": 498.0, ""y"": 317.0, ""count"": 7}]"
617,SI266220200309225433,9,53,"[{""x"": 149.92156862745097, ""y"": 449.03921568627453, ""count"": 51}, {""x"": 250.54545454545453, ""y"": 464.54545454545456, ""count"": 11}, {""x"": 104.44444444444444, ""y"": 462.6666666666667, ""count"": 9}, {""x"": 326.1463414634146, ""y"": 472.4634146341463, ""count"": 41}, {""x"": 154.7027027027027, ""y"": 498.1081081081081, ""count"": 37}, {""x"": 251.4, ""y"": 498.2, ""count"": 5}, {""x"": 313.15384615384613, ""y"": 498.05128205128204, ""count"": 39}]"
618,SI266220200309225433,10,2,"[{""x"": 145.14666666666668, ""y"": 7.373333333333333, ""count"": 75}, {""x"": 251.0, ""y"": 0.5, ""count"": 6}, {""x"": 315.09375, ""y"": 0.9375, ""count"": 32}, {""x"": 477.258064516129, ""y"": 212.93548387096774, ""count"": 31}]"
619,SI266220200309225433,11,0,[]
620,SI266220200309225433,12,0,"[{""x"": 49.793103448275865, ""y"": 298.7586206896552, ""count"": 29}, {""x"": 1.0, ""y"": 317.0, ""count"": 7}]"
621,SI266220200309225433,13,0,[]
622,SI266220200309225433,14,0,"[{""x"": 1.0, ""y"": 210.0, ""count"": 5}]"
623,SI266220200309225433,15,0,[]
624,SI266220200309225433,0,0,[]
625,SI266220200309225433,1,0,[]
626,SI266220200309225433,2,0,[]
627,SI266220200309225433,3,2009,"[{""x"": 344.31496062992125, ""y"": 115.37007874015748, ""count"": 127}, {""x"": 453.0740740740741, ""y"": 98.66666666666667, ""count"": 27}, {""x"": 494.18518518518516, ""y"": 101.18518518518519, ""count"": 27}, {""x"": 492.3333333333333, ""y"": 144.83333333333334, ""count"": 18}, {""x"": 340.0, ""y"": 155.28571428571428, ""count"": 7}, {""x"": 363.6666666666667, ""y"": 163.11111111111111, ""count"": 9}, {""x"": 498.22222222222223, ""y"": 177.77777777777777, ""count"": 9}, {""x"": 450.5, ""y"": 182.71428571428572, ""count"": 14}]"
628,SI266220200309225433,4,0,"[{""x"": 438.0833333333333, ""y"": 304.0, ""count"": 24}]"
629,SI266220200309225433,5,0,[]
630,SI266220200309225433,6,0,"[{""x"": 437.11538461538464, ""y"": 380.34615384615387, ""count"": 26}]"
631,SI266220200309225433,7,674,"[{""x"": 18.003355704697988, ""y"": 144.998322147651, ""count"": 596}, {""x"": 267.95238095238096, ""y"": 107.47619047619048, ""count"": 21}, {""x"": 411.46268656716416, ""y"": 142.48955223880597, ""count"": 335}]"
632,SI266220200309225433,8,0,[]
633,SI266220200309225433,9,131,"[{""x"": 165.6530612244898, ""y"": 450.6326530612245, ""count"": 49}, {""x"": 337.859375, ""y"": 455.671875, ""count"": 64}, {""x"": 337.90909090909093, ""y"": 498.27272727272725, ""count"": 11}, {""x"": 114.5625, ""y"": 498.3125, ""count"": 32}, {""x"": 168.0, ""y"": 498.375, ""count"": 8}]"
634,SI266220200309225433,10,0,"[{""x"": 114.70588235294117, ""y"": 0.7058823529411765, ""count"": 34}, {""x"": 338.1818181818182, ""y"": 0.6363636363636364, ""count"": 11}, {""x"": 250.26315789473685, ""y"": 33.78947368421053, ""count"": 19}]"
635,SI266220200309225433,11,0,[]
636,SI266220200309225433,12,0,"[{""x"": 237.85714285714286, ""y"": 299.57142857142856, ""count"": 14}, {""x"": 150.25, ""y"": 386.75, ""count"": 8}]"
637,SI266220200309225433,13,0,[]
638,SI266220200309225433,14,0,[]
639,SI266220200309225433,15,0,[]
640,SI266220200309225433,0,0,[]
641,SI266220200309225433,1,0,[]
642,SI266220200309225433,2,0,[]
643,SI266220200309225433,3,1671,"[{""x"": 346.47919293820934, ""y"": 125.72005044136192, ""count"": 793}, {""x"": 450.0, ""y"": 94.45454545454545, ""count"": 11}, {""x"": 478.8, ""y"": 154.99416666666667, ""count"": 1200}]"
644,SI266220200309225433,4,0,"[{""x"": 434.5, ""y"": 384.9736842105263, ""count"": 38}]"
645,SI266220200309225433,5,0,[]
646,SI266220200309225433,6,0,"[{""x"": 275.6666666666667, ""y"": 448.0, ""count"": 9}, {""x"": 437.4166666666667, ""y"": 463.8333333333333, ""count"": 24}]"
647,SI266220200309225433,7,552,"[{""x"": 356.1489361702128, ""y"": 99.18085106382979, ""count"": 94}, {""x"": 14.842105263157896, ""y"": 134.38633818589025, ""count"": 893}, {""x"": 393.084407971864, ""y"": 165.39859320046892, ""count"": 853}, {""x"": 267.30434782608694, ""y"": 115.91304347826087, ""count"": 23}, {""x"": 192.0, ""y"": 116.5, ""count"": 6}, {""x"": 269.09859154929575, ""y"": 158.8450704225352, ""count"": 71}, {""x"": 42.72727272727273, ""y"": 168.72727272727272, ""count"": 11}]"
648,SI266220200309225433,8,0,"[{""x"": 498.0, ""y"": 354.0, ""count"": 5}]"
649,SI266220200309225433,9,26,"[{""x"": 252.75, ""y"": 447.125, ""count"": 32}, {""x"": 56.92307692307692, ""y"": 480.6923076923077, ""count"": 13}, {""x"": 164.63333333333333, ""y"": 498.1, ""count"": 30}, {""x"": 256.0, ""y"": 498.0, ""count"": 5}, {""x"": 338.0, ""y"": 498.0, ""count"": 5}]"
650,SI266220200309225433,10,121,"[{""x"": 150.3658536585366, ""y"": 5.451219512195122, ""count"": 82}, {""x"": 330.8354430379747, ""y"": 32.151898734177216, ""count"": 79}]"
651,SI266220200309225433,11,0,[]
652,SI266220200309225433,12,0,"[{""x"": 151.46153846153845, ""y"": 299.15384615384613, ""count"": 13}, {""x"": 236.8421052631579, ""y"": 384.3157894736842, ""count"": 19}]"
653,SI266220200309225433,13,0,[]
654,SI266220200309225433,14,0,[]
655,SI266220200309225433,15,0,[]
656,SI266220200309225433,0,0,[]
657,SI266220200309225433,1,0,[]
658,SI266220200309225433,2,0,[]
659,SI266220200309225433,3,3715,"[{""x"": 367.3333333333333, ""y"": 95.77777777777777, ""count"": 36}, {""x"": 481.062, ""y"": 140.78, ""count"": 500}, {""x"": 302.97727272727275, ""y"": 133.2159090909091, ""count"": 88}, {""x"": 359.2631578947368, ""y"": 163.0, ""count"": 38}]"
660,SI266220200309225433,4,0,"[{""x"": 358.35087719298247, ""y"": 385.42105263157896, ""count"": 57}]"
661,SI266220200309225433,5,0,"[{""x"": 370.0, ""y"": 78.78947368421052, ""count"": 19}]"
662,SI266220200309225433,6,0,"[{""x"": 439.5, ""y"": 377.2, ""count"": 10}, {""x"": 353.9117647058824, ""y"": 465.5882352941176, ""count"": 34}]"
663,SI266220200309225433,7,542,"[{""x"": 392.1343873517786, ""y"": 140.62055335968378, ""count"": 253}, {""x"": 8.843283582089553, ""y"": 140.51305970149255, ""count"": 536}, {""x"": 267.46153846153845, ""y"": 108.74615384615385, ""count"": 130}, {""x"": 206.86666666666667, ""y"": 116.6, ""count"": 15}, {""x"": 164.16666666666666, ""y"": 135.16666666666666, ""count"": 6}, {""x"": 415.875, ""y"": 137.125, ""count"": 8}, {""x"": 214.0, ""y"": 150.1, ""count"": 10}, {""x"": 188.5, ""y"": 144.0, ""count"": 8}, {""x"": 236.0, ""y"": 160.0, ""count"": 5}, {""x"": 261.0, ""y"": 168.0, ""count"": 13}]"
664,SI266220200309225433,8,4,"[{""x"": 262.0, ""y"": 309.94736842105266, ""count"": 19}, {""x"": 497.76, ""y"": 343.04, ""count"": 25}, {""x"": 259.4776119402985, ""y"": 381.85074626865674, ""count"": 67}]"
665,SI266220200309225433,9,36,"[{""x"": 157.55555555555554, ""y"": 448.0, ""count"": 9}, {""x"": 80.36363636363636, ""y"": 469.8181818181818, ""count"": 11}, {""x"": 56.8, ""y"": 486.6, ""count"": 5}, {""x"": 128.17045454545453, ""y"": 497.625, ""count"": 88}, {""x"": 284.94827586206895, ""y"": 498.0689655172414, ""count"": 58}]"
666,SI266220200309225433,10,66,"[{""x"": 128.1734693877551, ""y"": 2.173469387755102, ""count"": 98}, {""x"": 284.65277777777777, ""y"": 0.9861111111111112, ""count"": 72}, {""x"": 497.8, ""y"": 2.2, ""count"": 5}, {""x"": 271.72327044025155, ""y"": 33.880503144654085, ""count"": 159}]"
667,SI266220200309225433,11,0,[]
668,SI266220200309225433,12,0,"[{""x"": 0.8888888888888888, ""y"": 343.94444444444446, ""count"": 18}, {""x"": 157.9047619047619, ""y"": 385.3809523809524, ""count"": 21}]"
669,SI266220200309225433,13,0,[]
670,SI266220200309225433,14,0,[]
671,SI266220200309225433,15,0,[]
672,SI266220200309225433,0,0,[]
673,SI266220200309225433,1,0,[]
674,SI266220200309225433,2,0,[]
675,SI266220200309225433,3,2176,"[{""x"": 195.2, ""y"": 72.4, ""count"": 5}, {""x"": 497.1015037593985, ""y"": 135.00375939849624, ""count"": 266}, {""x"": 326.06880733944956, ""y"": 124.75688073394495, ""count"": 218}, {""x"": 450.42857142857144, ""y"": 97.71428571428571, ""count"": 7}, {""x"": 450.92063492063494, ""y"": 164.66666666666666, ""count"": 63}]"
676,SI266220200309225433,4,0,[]
677,SI266220200309225433,5,0,[]
678,SI266220200309225433,6,0,"[{""x"": 165.5, ""y"": 413.0, ""count"": 6}]"
679,SI266220200309225433,7,49,"[{""x"": 366.5, ""y"": 90.66666666666667, ""count"": 12}, {""x"": 3.770609318996416, ""y"": 132.54121863799284, ""count"": 279}, {""x"": 206.02448979591836, ""y"": 131.74285714285713, ""count"": 245}, {""x"": 346.76190476190476, ""y"": 111.33333333333333, ""count"": 21}, {""x"": 440.6666666666667, ""y"": 116.83333333333333, ""count"": 6}]"
680,SI266220200309225433,8,0,"[{""x"": 495.07142857142856, ""y"": 325.5238095238095, ""count"": 42}]"
681,SI266220200309225433,9,77,"[{""x"": 104.4, ""y"": 462.93333333333334, ""count"": 15}, {""x"": 71.03092783505154, ""y"": 482.0618556701031, ""count"": 97}, {""x"": 116.6896551724138, ""y"": 498.2931034482759, ""count"": 58}, {""x"": 287.92063492063494, ""y"": 498.04761904761904, ""count"": 63}]"
682,SI266220200309225433,10,0,"[{""x"": 115.15584415584415, ""y"": 1.9870129870129871, ""count"": 77}, {""x"": 282.69642857142856, ""y"": 0.9285714285714286, ""count"": 56}, {""x"": 497.8, ""y"": 2.2, ""count"": 5}]"
683,SI266220200309225433,11,0,[]
684,SI266220200309225433,12,0,"[{""x"": 0.9333333333333333, ""y"": 326.3, ""count"": 30}]"
685,SI266220200309225433,13,0,[]
686,SI266220200309225433,14,0,[]
687,SI266220200309225433,15,0,[]
688,SI266220200309225433,0,0,[]
689,SI266220200309225433,1,0,[]
690,SI266220200309225433,2,0,[]
691,SI266220200309225433,3,5842,"[{""x"": 489.2035714285714, ""y"": 134.25357142857143, ""count"": 280}, {""x"": 384.89285714285717, ""y"": 138.125, ""count"": 56}, {""x"": 342.125, ""y"": 103.875, ""count"": 8}, {""x"": 295.84, ""y"": 119.56, ""count"": 25}, {""x"": 325.1578947368421, ""y"": 152.1578947368421, ""count"": 19}]"
692,SI266220200309225433,4,0,[]
693,SI266220200309225433,5,0,[]
694,SI266220200309225433,6,0,"[{""x"": 351.77272727272725, ""y"": 379.72727272727275, ""count"": 22}, {""x"": 276.8888888888889, ""y"": 451.8888888888889, ""count"": 9}]"
695,SI266220200309225433,7,1195,"[{""x"": 13.02446483180428, ""y"": 140.2874617737003, ""count"": 327}, {""x"": 359.6041666666667, ""y"": 95.04166666666667, ""count"": 48}, {""x"": 165.08333333333334, ""y"": 126.33333333333333, ""count"": 12}, {""x"": 267.42857142857144, ""y"": 157.0, ""count"": 28}, {""x"": 437.3333333333333, ""y"": 179.26666666666668, ""count"": 15}]"
696,SI266220200309225433,8,0,[]
697,SI266220200309225433,9,44,"[{""x"": 259.35955056179773, ""y"": 449.08988764044943, ""count"": 89}, {""x"": 157.52, ""y"": 498.12, ""count"": 25}, {""x"": 250.8, ""y"": 498.4, ""count"": 5}]"
698,SI266220200309225433,10,0,"[{""x"": 157.83333333333334, ""y"": 9.566666666666666, ""count"": 60}, {""x"": 339.0, ""y"": 35.529411764705884, ""count"": 17}]"
699,SI266220200309225433,11,0,[]
700,SI266220200309225433,12,0,[]
701,SI266220200309225433,13,0,[]
702,SI266220200309225433,14,0,[]
703,SI266220200309225433,15,0,[]
704,SI266220200309225433,0,0,[]
705,SI266220200309225433,1,0,[]
706,SI266220200309225433,2,0,[]
707,SI266220200309225433,3,2531,"[{""x"": 380.35164835164835, ""y"": 121.81318681318682, ""count"": 91}, {""x"": 498.3333333333333, ""y"": 144.55263157894737, ""count"": 114}, {""x"": 316.2857142857143, ""y"": 114.0, ""count"": 7}, {""x"": 283.52941176470586, ""y"": 125.41176470588235, ""count"": 17}, {""x"": 316.4, ""y"": 147.2, ""count"": 5}, {""x"": 340.3333333333333, ""y"": 155.66666666666666, ""count"": 6}, {""x"": 364.2, ""y"": 163.4, ""count"": 5}, {""x"": 452.7692307692308, ""y"": 182.6153846153846, ""count"": 13}]"
708,SI266220200309225433,4,0,"[{""x"": 272.88235294117646, ""y"": 300.4117647058824, ""count"": 17}, {""x"": 351.6, ""y"": 383.6, ""count"": 5}]"
709,SI266220200309225433,5,0,"[{""x"": 255.5, ""y"": 286.0, ""count"": 6}]"
710,SI266220200309225433,6,0,"[{""x"": 273.48, ""y"": 379.76, ""count"": 25}, {""x"": 436.25714285714287, ""y"": 379.6857142857143, ""count"": 35}]"
711,SI266220200309225433,7,861,"[{""x"": 14.75263157894737, ""y"": 133.2842105263158, ""count"": 190}, {""x"": 276.8888888888889, ""y"": 98.88888888888889, ""count"": 9}, {""x"": 428.34285714285716, ""y"": 110.38571428571429, ""count"": 70}, {""x"": 265.9, ""y"": 130.9, ""count"": 10}, {""x"": 254.8, ""y"": 161.0, ""count"": 10}, {""x"": 351.4, ""y"": 182.8, ""count"": 5}]"
712,SI266220200309225433,8,0,[]
713,SI266220200309225433,9,128,"[{""x"": 332.1458333333333, ""y"": 450.375, ""count"": 96}, {""x"": 164.67605633802816, ""y"": 450.19718309859155, ""count"": 71}, {""x"": 56.4, ""y"": 482.8, ""count"": 5}, {""x"": 163.21052631578948, ""y"": 498.1578947368421, ""count"": 19}, {""x"": 337.14285714285717, ""y"": 498.35714285714283, ""count"": 14}]"
714,SI266220200309225433,10,12,"[{""x"": 159.75, ""y"": 0.8125, ""count"": 16}, {""x"": 337.0, ""y"": 1.0, ""count"": 9}, {""x"": 252.27272727272728, ""y"": 32.67272727272727, ""count"": 55}]"
715,SI266220200309225433,11,0,[]
716,SI266220200309225433,12,0,"[{""x"": 236.4, ""y"": 299.95, ""count"": 20}, {""x"": 151.1904761904762, ""y"": 384.6666666666667, ""count"": 21}]"
717,SI266220200309225433,13,0,[]
718,SI266220200309225433,14,0,[]
719,SI266220200309225433,15,0,[]
720,SI266220200309225433,0,0,[]
721,SI266220200309225433,1,0,[]
722,SI266220200309225433,2,0,[]
723,SI266220200309225433,3,1732,"[{""x"": 362.0926517571885, ""y"": 117.10862619808307, ""count"": 313}, {""x"": 479.4441247002398, ""y"": 141.27482014388488, ""count"": 2085}, {""x"": 287.3636363636364, ""y"": 126.72727272727273, ""count"": 33}, {""x"": 389.3809523809524, ""y"": 135.28571428571428, ""count"": 21}, {""x"": 340.2, ""y"": 155.4, ""count"": 5}]"
724,SI266220200309225433,4,0,"[{""x"": 166.2, ""y"": 334.6, ""count"": 5}, {""x"": 437.5, ""y"": 380.5, ""count"": 8}]"
725,SI266220200309225433,5,0,[]
726,SI266220200309225433,6,0,"[{""x"": 166.375, ""y"": 414.8125, ""count"": 16}, {""x"": 275.7142857142857, ""y"": 446.14285714285717, ""count"": 7}, {""x"": 437.8333333333333, ""y"": 463.8888888888889, ""count"": 18}]"
727,SI266220200309225433,7,490,"[{""x"": 15.539236479321316, ""y"": 135.46500530222693, ""count"": 1886}, {""x"": 418.6296296296296, ""y"": 129.76430976430976, ""count"": 297}, {""x"": 266.14383561643837, ""y"": 139.16438356164383, ""count"": 146}, {""x"": 166.78947368421052, ""y"": 131.57894736842104, ""count"": 19}, {""x"": 357.3333333333333, ""y"": 157.44444444444446, ""count"": 9}]"
728,SI266220200309225433,8,0,"[{""x"": 450.0833333333333, ""y"": 336.0833333333333, ""count"": 12}, {""x"": 498.22222222222223, ""y"": 352.1111111111111, ""count"": 9}]"
729,SI266220200309225433,9,44,"[{""x"": 60.23076923076923, ""y"": 482.46153846153845, ""count"": 39}, {""x"": 167.75, ""y"": 498.125, ""count"": 16}, {""x"": 111.0, ""y"": 498.1875, ""count"": 16}, {""x"": 338.1818181818182, ""y"": 498.3636363636364, ""count"": 11}]"
730,SI266220200309225433,10,64,"[{""x"": 109.85714285714286, ""y"": 0.7142857142857143, ""count"": 21}, {""x"": 167.61111111111111, ""y"": 7.166666666666667, ""count"": 36}, {""x"": 338.16901408450707, ""y"": 19.704225352112676, ""count"": 71}]"
731,SI266220200309225433,11,0,[]
732,SI266220200309225433,12,0,"[{""x"": 151.2, ""y"": 299.7, ""count"": 10}, {""x"": 38.714285714285715, ""y"": 335.0, ""count"": 7}, {""x"": 0.7142857142857143, ""y"": 352.85714285714283, ""count"": 7}, {""x"": 59.68421052631579, ""y"": 367.57894736842104, ""count"": 19}, {""x"": 237.8695652173913, ""y"": 382.7826086956522, ""count"": 23}]"
733,SI266220200309225433,13,0,[]
734,SI266220200309225433,14,0,[]
735,SI266220200309225433,15,0,[]
736,SI266220200309225433,0,0,[]
737,SI266220200309225433,1,0,[]
738,SI266220200309225433,2,0,"[{""x"": 497.8235294117647, ""y"": 167.73529411764707, ""count"": 34}, {""x"": 452.5, ""y"": 166.21428571428572, ""count"": 28}]"
739,SI266220200309225433,3,5447,"[{""x"": 484.3970588235294, ""y"": 131.2310924369748, ""count"": 476}, {""x"": 248.1, ""y"": 93.7, ""count"": 20}, {""x"": 318.49557522123894, ""y"": 113.26548672566372, ""count"": 113}, {""x"": 352.6595744680851, ""y"": 159.72340425531914, ""count"": 94}]"
740,SI266220200309225433,4,0,"[{""x"": 212.2, ""y"": 355.4, ""count"": 5}, {""x"": 262.6304347826087, ""y"": 366.9782608695652, ""count"": 92}]"
741,SI266220200309225433,5,50,"[{""x"": 393.0, ""y"": 292.2857142857143, ""count"": 7}, {""x"": 424.7142857142857, ""y"": 306.57142857142856, ""count"": 7}, {""x"": 409.4298780487805, ""y"": 461.8948170731707, ""count"": 656}]"
742,SI266220200309225433,6,0,"[{""x"": 4.0, ""y"": 167.8780487804878, ""count"": 41}]"
743,SI266220200309225433,7,1269,"[{""x"": 9.934108527131784, ""y"": 138.18798449612405, ""count"": 516}, {""x"": 391.3784860557769, ""y"": 97.96812749003983, ""count"": 251}, {""x"": 248.47368421052633, ""y"": 101.10526315789474, ""count"": 19}, {""x"": 211.6, ""y"": 111.2, ""count"": 5}, {""x"": 188.2, ""y"": 119.4, ""count"": 5}, {""x"": 268.7692307692308, ""y"": 166.30769230769232, ""count"": 26}]"
744,SI266220200309225433,8,0,"[{""x"": 324.9836065573771, ""y"": 347.4836065573771, ""count"": 122}, {""x"": 259.5, ""y"": 349.1875, ""count"": 16}, {""x"": 497.94736842105266, ""y"": 353.2105263157895, ""count"": 19}]"
745,SI266220200309225433,9,59,"[{""x"": 155.9047619047619, ""y"": 446.95238095238096, ""count"": 21}, {""x"": 119.37777777777778, ""y"": 458.31111111111113, ""count"": 45}, {""x"": 497.8, ""y"": 463.2, ""count"": 5}, {""x"": 56.46666666666667, ""y"": 478.6, ""count"": 15}, {""x"": 297.7132352941176, ""y"": 498.0882352941176, ""count"": 136}, {""x"": 135.23, ""y"": 498.34, ""count"": 100}]"
746,SI266220200309225433,10,77,"[{""x"": 137.04513888888889, ""y"": 7.128472222222222, ""count"": 288}, {""x"": 299.23571428571427, ""y"": 0.8928571428571429, ""count"": 140}, {""x"": 497.7, ""y"": 1.3, ""count"": 10}]"
747,SI266220200309225433,11,0,[]
748,SI266220200309225433,12,0,"[{""x"": 0.9166666666666666, ""y"": 354.4166666666667, ""count"": 12}]"
749,SI266220200309225433,13,0,"[{""x"": 48.08, ""y"": 442.92, ""count"": 25}, {""x"": 33.4, ""y"": 498.2, ""count"": 5}]"
750,SI266220200309225433,14,0,"[{""x"": 0.8333333333333334, ""y"": 1.1666666666666667, ""count"": 6}]"
751,SI266220200309225433,15,0,[]
752,SI266220200309225433,0,0,[]
753,SI266220200309225433,1,0,[]
754,SI266220200309225433,2,0,[]
755,SI266220200309225433,3,2751,"[{""x"": 483.76348547717845, ""y"": 146.50829875518673, ""count"": 482}, {""x"": 330.6807692307692, ""y"": 126.3076923076923, ""count"": 260}]"
756,SI266220200309225433,4,0,"[{""x"": 352.2741935483871, ""y"": 380.38709677419354, ""count"": 62}]"
757,SI266220200309225433,5,0,[]
758,SI266220200309225433,6,0,"[{""x"": 439.04347826086956, ""y"": 378.2608695652174, ""count"": 23}, {""x"": 40.0, ""y"": 378.0, ""count"": 5}, {""x"": 277.7142857142857, ""y"": 378.0, ""count"": 7}, {""x"": 165.0, ""y"": 415.5, ""count"": 8}, {""x"": 350.94444444444446, ""y"": 458.48148148148147, ""count"": 54}]"
759,SI266220200309225433,7,415,"[{""x"": 6.327225130890052, ""y"": 134.0104712041885, ""count"": 382}, {""x"": 428.0175438596491, ""y"": 95.36842105263158, ""count"": 57}, {""x"": 218.22540983606558, ""y"": 137.84016393442624, ""count"": 244}, {""x"": 372.7130177514793, ""y"": 170.47337278106508, ""count"": 338}]"
760,SI266220200309225433,8,0,"[{""x"": 498.0, ""y"": 337.3703703703704, ""count"": 27}, {""x"": 472.5, ""y"": 322.0, ""count"": 6}]"
761,SI266220200309225433,9,63,"[{""x"": 338.9268292682927, ""y"": 447.4634146341463, ""count"": 41}, {""x"": 165.0909090909091, ""y"": 446.3181818181818, ""count"": 22}, {""x"": 100.63636363636364, ""y"": 492.8636363636364, ""count"": 154}, {""x"": 278.5130434782609, ""y"": 496.9130434782609, ""count"": 115}]"
762,SI266220200309225433,10,54,"[{""x"": 119.16666666666667, ""y"": 2.192982456140351, ""count"": 114}, {""x"": 261.3281853281853, ""y"": 14.181467181467182, ""count"": 259}, {""x"": 497.7, ""y"": 1.3, ""count"": 10}, {""x"": 498.0, ""y"": 432.5, ""count"": 6}]"
763,SI266220200309225433,11,0,[]
764,SI266220200309225433,12,0,"[{""x"": 61.666666666666664, ""y"": 305.0, ""count"": 6}, {""x"": 234.23076923076923, ""y"": 298.2307692307692, ""count"": 13}, {""x"": 2.8333333333333335, ""y"": 341.8, ""count"": 30}, {""x"": 151.30769230769232, ""y"": 383.15384615384613, ""count"": 26}]"
765,SI266220200309225433,13,0,[]
766,SI266220200309225433,14,0,"[{""x"": 2.1538461538461537, ""y"": 1.2307692307692308, ""count"": 13}]"
767,SI266220200309225433,15,0,[]
768,SI266220200309225433,0,0,[]
769,SI266220200309225433,1,0,[]
770,SI266220200309225433,2,0,[]
771,SI266220200309225433,3,2613,"[{""x"": 488.0, ""y"": 135.65322580645162, ""count"": 124}, {""x"": 317.5725806451613, ""y"": 112.99193548387096, ""count"": 124}, {""x"": 340.1666666666667, ""y"": 156.16666666666666, ""count"": 6}, {""x"": 378.1304347826087, ""y"": 165.7826086956522, ""count"": 23}]"
772,SI266220200309225433,4,0,"[{""x"": 277.8, ""y"": 371.6, ""count"": 5}, {""x"": 440.1111111111111, ""y"": 386.8888888888889, ""count"": 9}]"
773,SI266220200309225433,5,0,"[{""x"": 422.0, ""y"": 448.0, ""count"": 50}]"
774,SI266220200309225433,6,0,"[{""x"": 35.21311475409836, ""y"": 247.86885245901638, ""count"": 61}, {""x"": 352.4, ""y"": 380.6, ""count"": 15}, {""x"": 166.04545454545453, ""y"": 415.6818181818182, ""count"": 22}, {""x"": 438.7692307692308, ""y"": 466.61538461538464, ""count"": 13}]"
775,SI266220200309225433,7,456,"[{""x"": 19.525, ""y"": 92.475, ""count"": 40}, {""x"": 356.125, ""y"": 94.75, ""count"": 32}, {""x"": 178.16981132075472, ""y"": 123.66037735849056, ""count"": 53}, {""x"": 0.7246376811594203, ""y"": 166.56521739130434, ""count"": 69}, {""x"": 438.4878048780488, ""y"": 170.90243902439025, ""count"": 41}, {""x"": 277.0, ""y"": 167.28571428571428, ""count"": 7}, {""x"": 40.3, ""y"": 179.0, ""count"": 10}]"
776,SI266220200309225433,8,0,"[{""x"": 497.9, ""y"": 314.6, ""count"": 10}, {""x"": 449.0, ""y"": 334.75, ""count"": 8}]"
777,SI266220200309225433,9,92,"[{""x"": 254.4758064516129, ""y"": 458.96774193548384, ""count"": 124}, {""x"": 67.58333333333333, ""y"": 477.2083333333333, ""count"": 24}, {""x"": 160.625, ""y"": 498.2083333333333, ""count"": 24}, {""x"": 339.14285714285717, ""y"": 498.2857142857143, ""count"": 7}]"
778,SI266220200309225433,10,13,"[{""x"": 105.25, ""y"": 0.75, ""count"": 8}, {""x"": 165.92857142857142, ""y"": 8.452380952380953, ""count"": 42}, {""x"": 251.77777777777777, ""y"": 0.5555555555555556, ""count"": 9}, {""x"": 338.52941176470586, ""y"": 34.5, ""count"": 34}]"
779,SI266220200309225433,11,0,[]
780,SI266220200309225433,12,0,[]
781,SI266220200309225433,13,0,[]
782,SI266220200309225433,14,0,[]
783,SI266220200309225433,15,0,[]
784,SI266220200309225433,0,0,[]
785,SI266220200309225433,1,0,[]
786,SI266220200309225433,2,0,[]
787,SI266220200309225433,3,5098,"[{""x"": 492.35023041474653, ""y"": 123.71428571428571, ""count"": 217}, {""x"": 369.168, ""y"": 123.592, ""count"": 125}, {""x"": 281.34615384615387, ""y"": 123.11538461538461, ""count"": 26}, {""x"": 453.1111111111111, ""y"": 184.66666666666666, ""count"": 9}]"
788,SI266220200309225433,4,0,"[{""x"": 403.1666666666667, ""y"": 297.6666666666667, ""count"": 6}, {""x"": 436.3939393939394, ""y"": 301.45454545454544, ""count"": 33}]"
789,SI266220200309225433,5,0,"[{""x"": 22.125, ""y"": 469.875, ""count"": 8}]"
790,SI266220200309225433,6,0,"[{""x"": 273.0, ""y"": 379.3333333333333, ""count"": 18}, {""x"": 433.35714285714283, ""y"": 378.7857142857143, ""count"": 14}]"
791,SI266220200309225433,7,1902,"[{""x"": 1.0397727272727273, ""y"": 133.82954545454547, ""count"": 176}, {""x"": 40.299065420560744, ""y"": 146.21495327102804, ""count"": 107}, {""x"": 425.59375, ""y"": 101.5625, ""count"": 32}, {""x"": 274.7142857142857, ""y"": 94.42857142857143, ""count"": 7}, {""x"": 251.76190476190476, ""y"": 116.76190476190476, ""count"": 21}, {""x"": 385.2, ""y"": 130.6, ""count"": 5}, {""x"": 382.22340425531917, ""y"": 179.22340425531914, ""count"": 94}, {""x"": 250.2, ""y"": 161.0, ""count"": 10}, {""x"": 440.0, ""y"": 182.71428571428572, ""count"": 7}]"
792,SI266220200309225433,8,0,[]
793,SI266220200309225433,9,109,"[{""x"": 320.45631067961165, ""y"": 446.4271844660194, ""count"": 103}, {""x"": 157.45238095238096, ""y"": 448.3809523809524, ""count"": 42}, {""x"": 157.8181818181818, ""y"": 498.1363636363636, ""count"": 22}, {""x"": 319.7631578947368, ""y"": 498.1842105263158, ""count"": 38}]"
